track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,Stream count
0R2HfrviMaDTkM0u9GUXYV,Home,New Spell,26,2gPL6gShEyraQ0BDA89FaL,Home,2019-12-06,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.536,0.564,8,-11.09,0,0.0345,0.0745,0.00106,0.11,0.471,79.974,237875,"121,419"
0u7jABgfx6EHQHxpFOeyNS,Open Up,Josha Daniel,39,7LktlUIPJnyz5IKvvsIHNy,Open Up,2019-10-25,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.512,0.757,9,-7.98,0,0.0274,0.00507,0.948,0.298,0.329,116.016,231207,"594,409"
6BwR8E925bOoGHFPS5tEOE,Megaton Mile,Local Natives,56,0ORZb7kyr8aaP2LpL3mhuY,Violet Street,2019-04-26,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.542,0.811,0,-5.07,0,0.0759,0.0476,0.000168,0.813,0.58,120.477,266533,"14,970,535"
0RNZpZIzKcR0UOpxlXznNj,Moving On,Quentyn,32,2g0Qzfs226IvZ11oh87Qr7,Moving On (feat. Robin Vane),2017-06-30,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.562,0.799,1,-5.263,1,0.0421,0.0444,0.00257,0.334,0.225,116.978,221538,"1,439,349"
5yM5T514epudM57zi4jlL0,Synchro,The Able Bodies,12,2pxkCBCXYGYMoQ7bUOnri6,Synchro,2020-01-07,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.71,0.719,0,-7.336,0,0.0374,0.266,1.51e-06,0.108,0.626,115.964,304138,"65,333"
2vyACbL11HoiWTcA6Ri7wU,In the End (Lost Tapes),Röyksopp,45,13kkNOtZzxG9zDq4IMUdjd,In the End (Lost Tapes),2019-04-03,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.357,0.544,7,-10.399,1,0.0371,0.0159,0.784,0.0639,0.146,114.957,376721,"3,212,429"
59njiesB9hjz0i9JRKYbkT,Jerusalem - Pt. 2,Quentyn,34,4qhY11z32wEARJpVnUltxA,Jerusalem,2018-12-14,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.691,0.511,5,-9.637,0,0.0334,0.12,0.00769,0.107,0.238,124.996,163240,"605,686"
52AWuNH7rgcyRdEM0lQzPz,Long Shot - Mount Pleasant Remix,Transviolet,45,4L7u6sd4EnYW8KVINHjjOI,Long Shot (Mount Pleasant Remix),2020-01-03,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.692,0.756,8,-7.305,1,0.0424,0.485,0.113,0.159,0.233,116.983,223590,"3,459,755"
5n1vrINZxJdumoHrj73FXU,parallel world,teepee,20,1hsoK4Mc1wlawUanMJq5cP,parallel world,2020-01-10,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.662,0.346,2,-15.006,1,0.0295,0.519,0.00235,0.0926,0.397,126.967,202613,"128,768"
2DIz72LR20nQMxbamMMore,On Your Mind,Quentyn,34,2j7Qa5aUixrUfGrPzjZBsF,On Your Mind (feat. Josha Daniel),2019-08-16,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.575,0.885,1,-5.045,0,0.0308,0.00221,0.704,0.19,0.217,115.007,204522,"538,786"
60zL77NbhjuCrbjqmaSHrq,A Part,INTET,23,7uro8wHlpgX52p3lqAO1UA,A Part,2020-01-10,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.49,0.607,2,-7.003,1,0.0252,0.122,0.0538,0.0841,0.377,95.986,190427,"9,568"
7ACCDmXvdV7alpC7Cb0ush,Vermin,dolorifics,25,2yHJCvsX9VWb2DLPF4gUaM,Vermin,2019-11-15,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.682,0.753,9,-6.725,0,0.0287,5.81e-05,1.7e-06,0.194,0.929,120.038,197293,"24,384"
6HwXuMnv69uBUKUjm66Kek,Mono,Sacred Animals,39,2zPKTSiAOjhPSJPXKZJxSM,Mono,2019-09-27,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.612,0.824,6,-7.498,0,0.0297,0.00118,0.0438,0.0703,0.543,92.513,199621,"752,166"
2B9xGEfOdM5meCXc2KM7Ij,Dead of the Night,Strath,34,2AJPRFFFgoP4jnIP4TPEDl,Dead of the Night,2020-01-07,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.643,0.749,10,-4.867,0,0.0363,0.445,0.309,0.622,0.309,112.492,259124,"133,853"
7MKz0cVNK5cGImTwxyECkm,Hourglass,Imitating Aeroplanes,0,0yStJMXwVQHIPNLj86S7ms,Hourglass,2017-07-28,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.577,0.592,7,-7.259,0,0.029,0.35,0.655,0.163,0.262,124.973,208748,"637,514"
3EirtNjVMXgkR3zbrdE2FD,Innocence,Quentyn,38,5vtuyo9CjlbBq61vdmSev1,Innocence (feat. Zay),2019-03-08,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.562,0.702,5,-6.09,0,0.042,0.0477,4.58e-05,0.322,0.331,102.043,182951,"1,609,259"
7842zYQFXX4Usx3HkSq4Sm,Lone Wolf,Nathaniel Stewart,12,3DgCzx2d0dFrTgk9wMtDWm,Lone Wolf,2019-12-27,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.538,0.63,5,-10.699,0,0.0307,0.175,0.00174,0.0559,0.57,80.984,269152,"3,903"
0LzkyidnSi4N2k4CVm9Jrn,P.D.R.,The Bergamot,18,54giEuxyxwkAFOzxyxTbOK,Mayflies,2019-09-19,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.625,0.633,2,-7.211,1,0.0336,0.00885,3.66e-06,0.118,0.613,162.063,242426,"68,001"
3ZWJpOtUrMh67QRLXEkqGF,Home Tonight,Quentyn,36,7aFVMvreRaRBVF6IX9xl61,Home Tonight,2017-09-29,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.629,0.776,1,-6.555,1,0.0939,0.00157,0.111,0.152,0.485,119.98,210000,"989,249"
4qJ7uMWsNAKWbBB6w5IIlu,Breathe,Electric Shore,24,5098SN7KDD7nB9tTd0kSe4,Breathe,2019-12-20,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.453,0.668,2,-5.204,1,0.0345,0.0634,2.15e-05,0.343,0.372,143.92,246930,"10,018"
4nDgDOKfK1MFJymFNPwiDX,Damage Control,Perttu,41,2khdai3y19H6WakCEawhY3,Damage Control,2019-12-20,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.631,0.871,2,-5.796,1,0.0447,0.159,0.00073,0.0901,0.903,125.994,197634,"173,009"
7lxw3IBFL1tzODZr3KFHa8,Deliverance,CHVRCHES,36,3lQdoVP35ulzlmHEvxcWKF,Love Is Dead,2018-05-25,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.564,0.78,1,-5.25,1,0.0281,0.00128,0.00162,0.113,0.197,105.969,252838,"11,863,787"
4VyZJLK6KWv2SYCYxCqafR,Higher,Quentyn,37,5yihnxudQJLzS7qClHANUf,Higher (feat. Josha Daniel),2019-06-21,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.423,0.631,5,-7.17,0,0.0334,0.00161,0.00978,0.231,0.283,117.067,203077,"590,664"
0MiVpeOfOLGgrEoxWzsaFl,Free Your Soul,Devin Farney,23,4w08vzR5VQjsqF86GefRC0,Stealing Sand from the Sandbox,2018-09-14,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.683,0.535,5,-7.307,1,0.0275,0.194,0.00228,0.0804,0.935,112.966,220277,"22,659"
1CmpcrpU2E5SzjxntU8KM7,Make Up Your Mind,KEV,0,0gQnYdtzFFZ4YHJLtjjCRu,Make Up Your Mind,2018-01-26,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.611,0.753,9,-9.153,1,0.0509,0.0321,1e-06,0.0343,0.22,105.016,233813,"237,899"
1lrspG06rzOUUGpdX3DrN1,Arrive,Quentyn,37,3kZ0utec0piJwr5OzhaWsc,Arrive,2017-12-08,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.449,0.625,6,-6.234,0,0.049,0.00164,0.897,0.166,0.356,123.069,187317,"875,964"
5o7gm4RXsakRzue0iRcAlv,Time to Find Someone,Bildjan,38,62PHYk52qXWlSoEqS3KEsL,Time to Find Someone,2019-04-27,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.586,0.84,8,-6.674,0,0.0314,0.201,0.00056,0.0661,0.782,102.031,166478,"346,692"
1R5hsuowHJztnQE2lvLTJq,Breaking Kind,Steve Angello,36,3dTB5I85SEZhIferVwuQcT,Genesis,2017-08-04,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.458,0.742,4,-5.125,0,0.101,0.126,0.0,0.232,0.248,94.785,200627,"6,091,584"
1NT0GM48rhAQLYXQbCj5oH,Monster,Quentyn,33,57A2pgvs3EGAuqjOTLiwYM,Monster (feat. The Crushboys),2018-06-15,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.629,0.79,0,-5.384,0,0.0327,0.23,0.0,0.114,0.201,107.006,217570,"673,180"
4e1PkxNMtK2BXBJBgzsNTl,Crazy Eights,Futurist,24,0an9lp4xk0aJ0T7VYqzTSa,Omens,2019-09-27,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.464,0.586,11,-8.453,0,0.0291,0.178,0.00785,0.14,0.237,89.875,358720,"41,776"
3euEV5zHI4OBlxeGhtP1br,Nightride,Carl Louis,23,3G1gLkPifuckJ5FQXSpnaZ,Nightride,2019-08-16,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.512,0.613,2,-7.286,0,0.0379,0.0592,0.0563,0.253,0.324,120.0,273801,"148,867"
77BIrjVC4G4YRXUlc51Awl,City Vocabulary,Hause Plants,19,0Rhgm0jh2YlH7WOzouljzb,City Vocabulary,2020-01-06,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.301,0.906,4,-4.854,1,0.0757,0.347,0.663,0.597,0.361,150.109,184756,"53,638"
6X1u2k9iPrVzspBwXgAXyr,Moving On,Roosevelt,0,3o7pC3UKdggQeN2PCVQadf,Roosevelt,2016-08-19,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.582,0.913,6,-6.517,1,0.0387,0.0288,0.67,0.331,0.715,105.009,283007,"20,527,958"
5bqwpjoSR0rvWWp7QZuXfi,On the Weekend - Phantoms Remix,Moli,44,2aq37KG9DSYNbedvEkgLmN,On the Weekend (Phantoms Remix),2019-12-13,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.661,0.754,1,-8.905,0,0.0322,0.000742,0.299,0.0952,0.492,123.989,227306,"607,205"
0e6hcK4XocCDoOg32qoSif,The Highway,The Restless Age,18,4pkmQ69jPsYA9ViNmlLNYh,The Highway,2019-12-13,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.487,0.431,3,-10.419,1,0.0245,0.0799,0.0062,0.198,0.222,88.874,210571,"5,221"
66xHLqlEzRamQdzlUouQt0,Red Lights,Maximum Love,42,1vtmyhPksDiENFyHpJ3le3,Under the Shadow,2018-08-24,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.441,0.539,8,-8.294,1,0.0279,0.00735,0.453,0.652,0.312,93.971,209714,"5,886,020"
7r8rJ2J9JJcR7KE40PM6Pl,Paradise,So So Sun,20,4xXJjmGmKuu9AgQTugVm3y,Paradise,2019-12-20,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.671,0.725,5,-7.247,1,0.0359,0.00411,0.0202,0.234,0.41,114.96,215102,"13,730"
2GcFA2lRvsiq83UnWMGGeB,Sundown,EAUXMAR,46,68gDsH0JmcQJhzu7cTaLZf,Sundown,2019-05-03,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.646,0.679,6,-6.328,1,0.0261,0.00199,0.48,0.352,0.599,104.981,153714,"1,430,632"
4V7yVMtfa4dHlnhCgU3TQC,Body Double,Dance Yourself Clean,33,5kWEJWoBifGdhMip0yBLkB,Body Double,2019-09-26,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.759,0.682,5,-6.34,0,0.041,0.0573,0.0,0.106,0.466,108.941,182053,"154,742"
5Oht1y0p7y0c1QMZfUg5Xa,One Last Time,Kirmont,20,16SEfSlDcGCqEOIQt5qMcd,One Last Time,2019-01-18,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.628,0.847,4,-4.0,0,0.0418,0.00523,0.00484,0.475,0.609,149.959,277110,"26,850"
2AY0DkXUfA4Q7YQJtEryJN,Painting Pictures,TOFFE,29,0qf6w81hIlQN2ogSqeo2X2,Painting Pictures,2017-04-28,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.618,0.756,11,-6.742,1,0.0486,0.218,2.88e-05,0.0901,0.487,103.066,209166,"422,689"
2BVjchpnuivyc9rG0macnn,Highlight of My Week,East Harbor,18,09vZfPgGgpSNWcf0rrxdk1,Highlight of My Week,2019-12-12,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.641,0.877,0,-5.824,1,0.0267,0.000253,0.00909,0.144,0.764,125.998,161280,"29,541"
4TWAV0boWqxniFSWjfXA7Z,She Said,Michael Moawad,47,7EJ7XWJQ3YE14lPOSpXJoL,She Said,2019-12-06,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.715,0.46,6,-10.276,1,0.132,0.363,3.81e-05,0.258,0.554,134.006,206375,"744,253"
068LmtzI6xJJDPfPnMje0U,Let It Happen,Tame Impala,12,0rxKf57PZvWEoU8v3m5W2q,Currents,2015-07-17,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.602,0.874,1,-5.906,0,0.0428,0.00476,0.0192,0.108,0.612,125.017,467585,"504,332,351"
1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,The Chainsmokers,81,2SByipSK8eZ2pasaIwwzhf,Don't Let Me Down,2016-02-05,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,208373,"1,826,869,236"
7BKLCZ1jbUBVqRi2FVlTVw,Closer (feat. Halsey),The Chainsmokers,85,0rSLgV8p5FzfnqlEk4GzxE,Closer (feat. Halsey),2016-07-29,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960,"2,767,952,942"
3ScJy88F8KqGDfWu8XJhHx,If I Lose Myself - Alesso vs OneRepublic,OneRepublic,67,42UJjk8i8L0De7lQtu7sqi,Native,2014-01-01,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.519,0.754,2,-5.689,1,0.0402,0.258,3.75e-06,0.139,0.16,125.975,215187,"358,870,339"
7gHs73wELdeycvS48JfIos,Faded,Alan Walker,77,5HMjpBO0v78ayq5lreAyDd,Faded,2015-12-04,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.589,0.651,6,-5.097,1,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,212627,"1,879,888,618"
40MkEbKzuSW9ET6HBngqnK,Light It Up (feat. Nyla & Fuse ODG) [Remix],Major Lazer,8,1zHfDPtlXk2Biq8iVS1I3F,Peace Is The Mission (Extended),2015-11-27,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.747,0.877,9,-3.782,0,0.0664,0.0375,0.000833,0.233,0.752,107.991,166138,"1,241,349,272"
5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,77,3meZFplbMmji648oWUNEfQ,Rockabye (feat. Sean Paul & Anne-Marie),2016-10-21,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.72,0.763,9,-4.068,0,0.0523,0.406,0.0,0.18,0.742,101.965,251088,"1,467,861,989"
1xznGGDReH1oQq0xzbwXa3,One Dance,Drake,20,3hARKC8cinq3mZLLAEaBh9,Views,2016-05-06,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.791,0.619,1,-5.886,1,0.0532,0.00784,0.00423,0.351,0.371,103.989,173987,"3,028,384,739"
1QNoKVgA758HFLu3TW2q7R,Kill Em With Kindness,Selena Gomez,63,7lDBDk8OQarV5dBMu3qrdz,Revival (Deluxe),2015-10-09,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.757,0.884,10,-5.488,0,0.0404,0.00795,5.87e-05,0.0973,0.398,120.012,217907,"544,092,417"
6lcSHIwCOopIcW5cT5NXHI,Feel Good,Gryffin,10,2ol2XUe63UErbB0BlMwpbK,Feel Good,2017-03-03,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.62,0.713,2,-4.753,1,0.0342,0.217,3.3e-06,0.222,0.451,137.957,248156,"264,150,652"
5pD9x23lsoQr464mlmaKNJ,Chained To The Rhythm,Katy Perry,9,1eKkyO5UKGXBfbgatavAFR,Chained To The Rhythm,2017-02-10,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.451,0.809,0,-5.327,1,0.141,0.073,0.0,0.201,0.481,189.888,237915,"559,921,971"
1pKeFVVUOPjFsOABub0OaV,Side To Side,Ariana Grande,79,3OZgEywV4krCZ814pTJWr7,Dangerous Woman,2016-05-20,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.65,0.736,6,-5.84,0,0.229,0.0513,0.0,0.235,0.612,159.174,226160,"1,385,897,057"
4Ce37cRWvM1vIGGynKcs22,Starving,Hailee Steinfeld,77,18pR217SWwBjODSRWFBw0I,Starving,2016-07-22,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.729,0.615,4,-4.238,1,0.0647,0.378,0.0,0.105,0.508,99.989,181880,"1,170,858,738"
4tCtwWceOPWzenK2HAIJSb,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,78,0pF0oyuPNdOObniB1Ng0kW,7/27 (Deluxe),2016-05-27,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,214480,"1,392,766,002"
46lFttIf5hnUZMGvjK0Wxo,Runaway (U & I),Galantis,74,4QcXq4vTVN7dFb7bZa9jG2,Pharmacy,2015-06-05,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,227074,"850,682,961"
1dNIEtp7AY3oDAKCGg2XkH,Something Just Like This,The Chainsmokers,76,7IzpJkWQqgz1BTutQvSitX,Something Just Like This,2017-02-22,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.607,0.649,11,-6.695,0,0.0362,0.0306,2.46e-05,0.174,0.505,102.996,247627,"2,449,173,592"
61dCUoMCg28qEBzrW6htYM,Rather Be (feat. Jess Glynne),Clean Bandit,70,0dNt3MfPrvj6mHmajSuahw,New Eyes,2014-06-02,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,227833,"1,271,824,787"
3bT5PDBhVj4ifU11zQvGP2,Red Lights,Tiësto,5,6r4WlaL3yGXz3HLWxJwsdc,Red Lights,2013-12-13,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.653,0.829,10,-4.783,1,0.0377,0.000739,1.5e-06,0.225,0.545,124.989,263890,"312,475,399"
5ndfVSDyPq90jaIUhNPeby,Chained To The Rhythm,Katy Perry,14,1VIX8YDyQOaUhWpHhP6Ttu,Chained To The Rhythm,2017-02-10,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.446,0.793,0,-5.365,1,0.156,0.089,0.0,0.211,0.47,189.891,237915,"559,921,971"
3NdDpSvN911VPGivFlV5d0,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,22,5MxXY7DbFMUiHFTPUabgJJ,I Don’t Wanna Live Forever (Fifty Shades Darker),2016-12-09,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.735,0.451,0,-8.374,1,0.0585,0.0631,1.3e-05,0.325,0.0862,117.973,245200,"1,590,733,798"
2HNcNd5RPZ7DSRNbIl6JsP,The Hills,The Weeknd,6,4FWe1I8h8wcsMtFO3FypV9,The Hills,2015-05-27,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.587,0.566,0,-7.017,0,0.0528,0.0843,0.0,0.145,0.155,113.025,242519,"2,200,099,366"
3cFsmM51N5zMAuu1nNY4Tw,No Lie,Sean Paul,16,0ReJx3ifOevdUt2fXXvgDG,No Lie,2016-11-18,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.741,0.891,7,-2.824,1,0.119,0.0437,0.0,0.256,0.449,102.002,221176,"1,091,412,010"
0tICYNayWWhH9GPeFrfjfD,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,Kungs,20,3nxlM2DFwij3JVP55yNRya,Layers,2016-11-04,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.793,0.729,0,-4.77,0,0.0394,0.08,3.1e-05,0.317,0.488,121.972,195547,"1,073,511,501"
0AKejOKlGdiB53QpwAeenO,Don't Wanna Know,Maroon 5,11,6wALaPGffjfxQnGQUAk7kX,Don't Wanna Know,2016-10-11,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.777,0.627,7,-6.142,1,0.0792,0.356,0.0,0.0956,0.444,100.054,214480,"928,791,448"
1ssmjAYSU5PbmsjLq5yrNH,Never Give Up,Sia,67,3pOA3oohNOrloauSH9rd8n,"Never Give Up (From ""Lion"" Soundtrack)",2016-11-18,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.568,0.936,6,-2.961,0,0.053,0.00497,0.0138,0.12,0.605,91.009,221987,"196,894,908"
5IpKZbfJNefqY6nMejBHjr,Love You Like A Love Song,Selena Gomez & The Scene,9,3NkZqXMTPlFgbgvifgrhLN,For You,2014-11-21,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.856,0.674,1,-3.793,0,0.0513,0.0638,0.0,0.0726,0.874,116.991,188453,"799,323,567"
19RevBdb9MKUaBIvxSbGd4,I Want You To Know,Zedd,7,453l82SGKWDAlOpKkUSX1u,True Colors,2015-05-15,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.58,0.846,9,-2.876,0,0.0573,0.00537,6.62e-06,0.145,0.366,129.998,239999,"333,635,710"
2fTsFCKRFQ5M0igJgabnLA,Price Tag,Jessie J,70,0BZbTNqpXFg6lxNv78X7Lp,Who You Are (Platinum Edition),2011-01-01,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.636,0.832,5,-3.944,1,0.179,0.0293,3.6e-06,0.272,0.677,175.015,223053,"536,523,928"
2Gl0FzuLxflY6nPifJp5Dr,First Time,Kygo,69,6wu7tiTr8zchRG7PWwTOK1,First Time,2017-04-28,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.633,0.592,0,-7.245,0,0.112,0.197,0.0,0.099,0.679,90.066,193511,"459,476,559"
1ox2Drazo4RGeEEA2COaOL,Policeman - Radio Edit,Eva Simons,0,3IoZuCRzSMJOIRhxIYhzhM,Policeman,2015-08-28,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.643,0.955,6,-1.586,1,0.134,0.0515,1.13e-06,0.328,0.881,104.709,194400,"144,416,971"
7oY3KqKUERINrawkzIqTgx,Hey Baby,Dimitri Vegas & Like Mike,0,4pDgD6zEq9xO7fnUiH3LNW,Hey Baby,2016-11-04,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.601,0.877,6,-4.547,0,0.132,0.0185,0.0,0.246,0.855,179.965,191213,"82,988,947"
1FUViuNSldssMIawrOXF2i,I Got You,Bebe Rexha,62,6IZNCnM8eo8T67i65FrbGA,I Got You,2016-10-28,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.609,0.887,9,-4.749,0,0.0507,0.0504,4.76e-06,0.09,0.316,97.99,191812,"366,500,945"
5CtI0qwDJkDQGwXD1H1cLb,Despacito - Remix,Luis Fonsi,24,3smvpv7CdrhVcGYaNDLOqn,Despacito Feat. Justin Bieber (Remix),2017-04-17,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.694,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,228827,"1,689,638,937"
6F5c58TMEs1byxUstkzVeM,Roar,Katy Perry,77,5MQBzs5YlZlE28mD9yUItn,PRISM (Deluxe),2013-01-01,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.554,0.772,7,-4.821,0,0.0418,0.00487,6.6e-06,0.354,0.455,179.984,223546,"1,099,654,537"
4z8ssgZfs5TzKiO8HaGWXO,E.T.,Katy Perry,65,5BvgP623rtvlc0HDcpzquz,Katy Perry - Teenage Dream: The Complete Confection,2012-03-12,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.603,0.872,5,-5.404,0,0.0792,0.0213,0.0,0.366,0.691,150.104,206373,"336,443,539"
6XOYVSmNDjKUNMXooU4s4z,No Vacancy,OneRepublic,10,7GxsxPFTZANnpsAONtZlHQ,No Vacancy,2017-04-28,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.71,0.73,5,-4.001,1,0.0607,0.0571,0.0,0.139,0.48,99.986,223190,"211,225,997"
